generation,species,id,fitness,flies_eaten,final_state,wall_gene,food_gene,snake_gene,grass_gene,water_gene
0,frog,0,-695.2,0,wall,0.8146432834793786,-0.44928896145329933,0.7472699261011342,0.9656483481370792,0.6826561143698644
0,frog,1,1507.0259070471916,5,success,-0.43857459651316777,-0.09571200145390812,0.5519442169039894,-0.4440902771647093,0.1535953217448831
0,frog,2,-697.4,0,wall,0.752831495350011,-0.5398963413445081,-0.8660955927932288,0.613933666917964,0.28805052722027735
0,frog,3,-685.45,0,wall,-0.02742834333163513,-0.48983424981817425,-0.44416486374958053,-0.424352110676923,0.4382755769773763
0,frog,4,1754.2834934389548,6,success,-0.5249046822383054,0.07577743636081125,-0.6108967998181816,-0.3115400894158247,0.26829728947278864
0,frog,5,1796.3641072190321,5,success,-0.6541356195374752,0.7878713910196355,0.4915193747975337,0.7299887333554689,-0.06007367940673669
0,frog,6,-546.0,1,wall,0.6459370376577729,-0.9069037564163409,0.9848464205515761,0.27715189125758655,-0.09422128461454626
0,frog,7,1723.0732134990533,5,success,-0.8400994105636859,0.29978119248274115,0.6305956850750489,0.602689601437743,0.987091305637815
0,frog,8,-124.94999999999999,1,starvation,-0.9084738898135358,-0.7268543910119585,0.010262947045936333,-0.6084667023427568,-0.3084898025480338
0,frog,9,-336.9,3,wall,0.302361112711103,0.940303504765438,-0.18794807058751228,-0.488832190696076,-0.951120162102947
0,frog,10,1847.7073273767123,5,success,-0.7651787006572672,0.3662142340623711,0.61163958737171,0.9424968973121326,0.3910029735610001
0,frog,11,-344.25,1,eaten_by_snake,0.23254383074011087,-0.15453759631369657,0.5726038728878073,-0.09680776479278808,-0.945803071762126
0,frog,12,-11.600000000000023,2,starvation,-0.32569054876626247,0.010025952179733011,0.6681938589645224,0.3713655281940116,0.13818150077997315
0,frog,13,-497.65,0,eaten_by_snake,-0.12137514051446852,-0.5454811030524096,-0.09639116701992845,-0.9604314946285681,0.2842206155272431
